multiplier,generation,strategy,share
Constant(1),60,Grim,0.12466642235422015
Constant(1),60,GenerousTfT,0.1624649007528018
Constant(1),60,ContriteTfT,0.15135876190807823
Constant(1),60,Pavlov,0.12675067257130884
Constant(1),61,AllC,0.1265739589208474
Constant(1),61,AllD,3.4471596457579816e-14
Constant(1),61,Random,1.1315433160758001e-07
Constant(1),61,TfT,0.15135879998893617
Constant(1),61,SuspiciousTfT,9.694924344367586e-07
Constant(1),61,TFT2,0.15682532272649619
Constant(1),61,Grim,0.12466638520224314
Constant(1),61,GenerousTfT,0.16246497074139687
Constant(1),61,ContriteTfT,0.151358799988936
Constant(1),61,Pavlov,0.12675067978434384
Constant(1),62,AllC,0.1265740012176616
Constant(1),62,AllD,2.1212710683686044e-14
Constant(1),62,Random,8.980959439888412e-08
Constant(1),62,TfT,0.15135883126930283
Constant(1),62,SuspiciousTfT,8.005041259619234e-07
Constant(1),62,TFT2,0.15682537767583102
Constant(1),62,Grim,0.12466635426594135
Constant(1),62,GenerousTfT,0.16246502838056906
Constant(1),62,ContriteTfT,0.1513588312693027
Constant(1),62,Pavlov,0.12675068560764985
Constant(1),63,AllC,0.12657403615227336
Constant(1),63,AllD,1.3053619478882139e-14
Constant(1),63,Random,7.128108340977675e-08
Constant(1),63,TfT,0.15135885696812995
Constant(1),63,SuspiciousTfT,6.609715414510085e-07
Constant(1),63,TFT2,0.1568254229786366
Constant(1),63,Grim,0.12466632851555211
Constant(1),63,GenerousTfT,0.16246507585384637
Constant(1),63,ContriteTfT,0.15135885696812984
Constant(1),63,Pavlov,0.1267506903107939
Constant(1),64,AllC,0.12657406500581894
Constant(1),64,AllD,8.032777462879017e-15
Constant(1),64,Random,5.657516818781389e-08
Constant(1),64,TfT,0.15135887808496812
Constant(1),64,SuspiciousTfT,5.45760345912021e-07
Constant(1),64,TFT2,0.15682546033050287
Constant(1),64,Grim,0.12466630708973503
Constant(1),64,GenerousTfT,0.16246511495776808
Constant(1),64,ContriteTfT,0.151358878084968
Constant(1),64,Pavlov,0.1267506941107168
Constant(1),65,AllC,0.12657408883656557
Constant(1),65,AllD,4.94311288918759e-15
Constant(1),65,Random,4.490321320226646e-08
Constant(1),65,TfT,0.1513588954396404
Constant(1),65,SuspiciousTfT,4.5063115961396164e-07
Constant(1),65,TFT2,0.15682549112854963
Constant(1),65,Grim,0.12466628926849913
Constant(1),65,GenerousTfT,0.16246514717065744
Constant(1),65,ContriteTfT,0.1513588954396403
Constant(1),65,Pavlov,0.12675069718206997
Constant(1),66,AllC,0.1265741085186679
Constant(1),66,AllD,3.0418327227092835e-15
Constant(1),66,Random,3.563928551508674e-08
Constant(1),66,TfT,0.15135890970470453
Constant(1),66,SuspiciousTfT,3.720835585995161e-07
Constant(1),66,TFT2,0.15682551652405402
Constant(1),66,Grim,0.12466627445037747
Constant(1),66,GenerousTfT,0.1624651737091344
Constant(1),66,ContriteTfT,0.15135890970470442
Constant(1),66,Pavlov,0.1267506996655101
Constant(1),67,AllC,0.12657412477418836
Constant(1),67,AllD,1.8718460655262583e-15
Constant(1),67,Random,2.8286587755072583e-08
Constant(1),67,TfT,0.15135892143202326
Constant(1),67,SuspiciousTfT,3.0722726797070205e-07
Constant(1),67,TFT2,0.15682553746578073
Constant(1),67,Grim,0.12466626213320675
Constant(1),67,GenerousTfT,0.16246519557456243
Constant(1),67,ContriteTfT,0.15135892143202312
Constant(1),67,Pavlov,0.1267507016743577
Constant(1),68,AllC,0.12657413819955013
Constant(1),68,AllD,1.1518739014002013e-15
Constant(1),68,Random,2.2450816281042072e-08
Constant(1),68,TfT,0.1513589310745168
Constant(1),68,SuspiciousTfT,2.5367580772169766e-07
Constant(1),68,TFT2,0.1568255547356602
Constant(1),68,Grim,0.12466625189796
Constant(1),68,GenerousTfT,0.1624652135912276
Constant(1),68,ContriteTfT,0.15135893107451667
Constant(1),68,Pavlov,0.12675070329994342
Constant(1),69,AllC,0.1265741492873916
Constant(1),69,AllD,7.088261795656418e-16
Constant(1),69,Random,1.7819015801442425e-08
Constant(1),69,TfT,0.15135893900397654
Constant(1),69,SuspiciousTfT,2.0945867725781064e-07
Constant(1),69,TFT2,0.15682556897817004
Constant(1),69,Grim,0.12466624339516191
Constant(1),69,GenerousTfT,0.1624652284377271
Constant(1),69,ContriteTfT,0.1513589390039764
Constant(1),69,Pavlov,0.12675070461590277
Constant(1),70,AllC,0.1265741584446204
Constant(1),70,AllD,4.361888533777179e-16
Constant(1),70,Random,1.4142796479497401e-08
Constant(1),70,TfT,0.15135894552565646
Constant(1),70,SuspiciousTfT,1.7294884702777127e-07
Constant(1),70,TFT2,0.15682558072453262
Constant(1),70,Grim,0.12466623633348484
Constant(1),70,GenerousTfT,0.16246524067277862
Constant(1),70,ContriteTfT,0.15135894552565632
Constant(1),70,Pavlov,0.1267507056816268
Constant(1),71,AllC,0.12657416600732826
Constant(1),71,AllD,2.68416605385073e-16
Constant(1),71,Random,1.1225013502285044e-08
Constant(1),71,TfT,0.15135895089022852
Constant(1),71,SuspiciousTfT,1.4280288903300155e-07
Constant(1),71,TFT2,0.15682559041264604
Constant(1),71,Grim,0.12466623047018456
Constant(1),71,GenerousTfT,0.1624652507564454
Constant(1),71,ContriteTfT,0.1513589508902284
Constant(1),71,Pavlov,0.12675070654503592
Constant(1),72,AllC,0.12657417225311188
Constant(1),72,AllD,1.6517495540924797e-16
Constant(1),72,Random,8.909194775292767e-09
Constant(1),72,TfT,0.15135895530358007
Constant(1),72,SuspiciousTfT,1.1791154310398465e-07
Constant(1),72,TFT2,0.15682559840350144
Constant(1),72,Grim,0.12466622560308496
Constant(1),72,GenerousTfT,0.16246525906759365
Constant(1),72,ContriteTfT,0.15135895530357996
Constant(1),72,Pavlov,0.1267507072448099
Constant(1),73,AllC,0.12657417741125082
Constant(1),73,AllD,1.0164336133870219e-16
Constant(1),73,Random,7.071149778844604e-09
Constant(1),73,TfT,0.15135895893484524
Constant(1),73,SuspiciousTfT,9.735889987430404e-08
Constant(1),73,TFT2,0.15682560499470757
Constant(1),73,Grim,0.12466622156386652
Constant(1),73,GenerousTfT,0.16246526591825303
Constant(1),73,ContriteTfT,0.15135895893484513
Constant(1),73,Pavlov,0.12675070781218184
Constant(1),74,AllC,0.12657418167111514
Constant(1),74,AllD,6.254805951618805e-17
Constant(1),74,Random,5.612309592746905e-09
Constant(1),74,TfT,0.1513589619229899
Constant(1),74,SuspiciousTfT,8.038869847478917e-08
Constant(1),74,TFT2,0.15682561043163384
Constant(1),74,Grim,0.12466621821245041
Constant(1),74,GenerousTfT,0.1624652715654313
Constant(1),74,ContriteTfT,0.15135896192298978
Constant(1),74,Pavlov,0.12675070827238147
Constant(1),75,AllC,0.12657418518911043
Constant(1),75,AllD,3.849006673607938e-17
Constant(1),75,Random,4.454440933402805e-09
Constant(1),75,TfT,0.15135896438221186
Constant(1),75,SuspiciousTfT,6.637649878557435e-08
Constant(1),75,TFT2,0.15682561491659092
Constant(1),75,Grim,0.12466621543230261
Constant(1),75,GenerousTfT,0.16246527622083576
Constant(1),75,ContriteTfT,0.15135896438221175
Constant(1),75,Pavlov,0.12675070864579702
Constant(1),76,AllC,0.12657418809441467
Constant(1),76,AllD,2.368555080110058e-17
Constant(1),76,Random,3.5354507321918106e-09
Constant(1),76,TfT,0.15135896640637073
Constant(1),76,SuspiciousTfT,5.480670425950347e-08
Constant(1),76,TFT2,0.1568256186163959
Constant(1),76,Grim,0.12466621312650965
Constant(1),76,GenerousTfT,0.16246528005887284
Constant(1),76,ContriteTfT,0.15135896640637064
Constant(1),76,Pavlov,0.12675070894891058
Constant(1),77,AllC,0.12657419049371713
Constant(1),77,AllD,1.4575327235058937e-17
Constant(1),77,Random,2.8060562666307563e-09
Constant(1),77,TfT,0.15135896807262228
Constant(1),77,SuspiciousTfT,4.5253589822671e-08
Constant(1),77,TFT2,0.1568256216686065
Constant(1),77,Grim,0.12466621121450151
Constant(1),77,GenerousTfT,0.16246528322323245
Constant(1),77,ContriteTfT,0.15135896807262222
Constant(1),77,Pavlov,0.12675070919505185
Constant(1),78,AllC,0.12657419247513235
Constant(1),78,AllD,8.969188269450768e-18
Constant(1),78,Random,2.227142273014242e-09
Constant(1),78,TfT,0.1513589694444009
Constant(1),78,SuspiciousTfT,3.736563673621371e-08
Constant(1),78,TFT2,0.15682562418665857
Constant(1),78,Grim,0.12466620962931617
Constant(1),78,GenerousTfT,0.16246528583230715
Constant(1),78,ContriteTfT,0.15135896944440083
Constant(1),78,Pavlov,0.12675070939500513
Constant(1),79,AllC,0.12657419411143347
Constant(1),79,AllD,5.519350409114999e-18
Constant(1),79,Random,1.7676633101155083e-09
Constant(1),79,TfT,0.1513589705738675
Constant(1),79,SuspiciousTfT,3.085259799167875e-08
Constant(1),79,TFT2,0.15682562626410068
Constant(1),79,Grim,0.12466620831531743
Constant(1),79,GenerousTfT,0.16246528798365353
Constant(1),79,ContriteTfT,0.15135897057386744
Constant(1),79,Pavlov,0.12675070955749876
Constant(1),80,AllC,0.12657419546272267
Constant(1),80,AllD,3.3964309883175526e-18
Constant(1),80,Random,1.4029788837956378e-09
Constant(1),80,TfT,0.15135897150391933
Constant(1),80,SuspiciousTfT,2.5474818288714472e-08
Constant(1),80,TFT2,0.15682562797808425
Constant(1),80,Grim,0.12466620722629226
Constant(1),80,GenerousTfT,0.16246528975766525
Constant(1),80,ContriteTfT,0.15135897150391928
Constant(1),80,Pavlov,0.12675070968959998
Constant(1),81,AllC,0.1265741965786369
Constant(1),81,AllD,2.0900545564254013e-18
Constant(1),81,Random,1.1135320500997417e-09
Constant(1),81,TfT,0.15135897226984002
Constant(1),81,SuspiciousTfT,2.103441560606286e-08
Constant(1),81,TFT2,0.15682562939224035
Constant(1),81,Grim,0.12466620632386487
Constant(1),81,GenerousTfT,0.16246529122059716
Constant(1),81,ContriteTfT,0.15135897226983994
Constant(1),81,Pavlov,0.12675070979703312
Constant(1),82,AllC,0.12657419750016985
Constant(1),82,AllD,1.2861524547064068e-18
Constant(1),82,Random,8.838006341826106e-10
Constant(1),82,TfT,0.15135897290065484
Constant(1),82,SuspiciousTfT,1.7367999877883277e-08
Constant(1),82,TFT2,0.15682563055905152
Constant(1),82,Grim,0.12466620557617568
Constant(1),82,GenerousTfT,0.16246529242705596
Constant(1),82,ContriteTfT,0.15135897290065478
Constant(1),82,Pavlov,0.12675070988443685
Constant(1),83,AllC,0.12657419826117675
Constant(1),83,AllD,7.914569181663669e-19
Constant(1),83,Random,7.014648220055281e-10
Constant(1),83,TfT,0.15135897342024396
Constant(1),83,SuspiciousTfT,1.4340660848096397e-08
Constant(1),83,TFT2,0.15682563152180662
Constant(1),83,Grim,0.1246662049567811
Constant(1),83,GenerousTfT,0.16246529342205082
Constant(1),83,ContriteTfT,0.15135897342024393
Constant(1),83,Pavlov,0.12675070995557122
Constant(1),84,AllC,0.12657419888961705
Constant(1),84,AllD,4.870371715481806e-19
Constant(1),84,Random,5.567464851897677e-10
Constant(1),84,TfT,0.15135897384825686
Constant(1),84,SuspiciousTfT,1.1841003877069813e-08
Constant(1),84,TFT2,0.15682563231621288
Constant(1),84,Grim,0.12466620444373781
Constant(1),84,GenerousTfT,0.16246529424268275
Constant(1),84,ContriteTfT,0.15135897384825683
Constant(1),84,Pavlov,0.12675071001348548
Constant(1),85,AllC,0.1265741994085811
Constant(1),85,AllD,2.9970703541029176e-19
Constant(1),85,Random,4.418848089612892e-10
Constant(1),85,TfT,0.151358974200864
Constant(1),85,SuspiciousTfT,9.777051036114744e-09
Constant(1),85,TFT2,0.15682563297172492
Constant(1),85,Grim,0.12466620401884092
Constant(1),85,GenerousTfT,0.162465294919536
Constant(1),85,ContriteTfT,0.15135897420086394
Constant(1),85,Pavlov,0.12675071006065333
Constant(1),86,AllC,0.1265741998371379
Constant(1),86,AllD,1.844300853459869e-19
Constant(1),86,Random,3.507201026576893e-10
Constant(1),86,TfT,0.15135897449137414
Constant(1),86,SuspiciousTfT,8.07285666489969e-09
Constant(1),86,TFT2,0.15682563351264034
Constant(1),86,Grim,0.12466620366699004
Constant(1),86,GenerousTfT,0.16246529547782426
Constant(1),86,ContriteTfT,0.1513589744913741
Constant(1),86,Pavlov,0.1267507100990824
Constant(1),87,AllC,0.1265742001910355
Constant(1),87,AllD,1.1349235211348612e-19
Constant(1),87,Random,2.78363473782367e-10
Constant(1),87,TfT,0.15135897473074233
Constant(1),87,SuspiciousTfT,6.6657128566369194e-09
Constant(1),87,TFT2,0.1568256339590036
Constant(1),87,Grim,0.12466620337566243
Constant(1),87,GenerousTfT,0.1624652959383349
Constant(1),87,ContriteTfT,0.15135897473074228
Constant(1),87,Pavlov,0.12675071013040257
Constant(1),88,AllC,0.12657420048327894
Constant(1),88,AllD,6.98395490528872e-20
Constant(1),88,Random,2.2093465120080363e-10
Constant(1),88,TfT,0.15135897492798697
Constant(1),88,SuspiciousTfT,5.5038420431559284e-09
Constant(1),88,TFT2,0.15682563432735086
Constant(1),88,Grim,0.12466620313447493
Constant(1),88,GenerousTfT,0.162465296318207
Constant(1),88,ContriteTfT,0.1513589749279869
Constant(1),88,Pavlov,0.1267507101559377
Constant(1),89,AllC,0.12657420072460832
Constant(1),89,AllD,4.2977015828604665e-20
Constant(1),89,Random,1.75353897711886e-10
Constant(1),89,TfT,0.15135897509053298
Constant(1),89,SuspiciousTfT,4.544491775512201e-09
Constant(1),89,TFT2,0.15682563463132454
Constant(1),89,Grim,0.12466620293481986
Constant(1),89,GenerousTfT,0.16246529663157247
Constant(1),89,ContriteTfT,0.15135897509053292
Constant(1),89,Pavlov,0.12675071017676334
Constant(1),90,AllC,0.12657420092389293
Constant(1),90,AllD,2.6446675486739568e-20
Constant(1),90,Random,1.3917685288102593e-10
Constant(1),90,TfT,0.15135897522449407
Constant(1),90,SuspiciousTfT,3.752361595122389e-09
Constant(1),90,TFT2,0.1568256348821801
Constant(1),90,Grim,0.12466620276956265
Constant(1),90,GenerousTfT,0.16246529689008413
Constant(1),90,ContriteTfT,0.15135897522449404
Constant(1),90,Pavlov,0.12675071019375372
Constant(1),91,AllC,0.1265742010884572
Constant(1),91,AllD,1.627443485652335e-20
Constant(1),91,Random,1.104634492451167e-10
Constant(1),91,TfT,0.15135897533490483
Constant(1),91,SuspiciousTfT,3.098304110138745e-09
Constant(1),91,TFT2,0.15682563508920394
Constant(1),91,Grim,0.1246662026327907
Constant(1),91,GenerousTfT,0.16246529710335128
Constant(1),91,ContriteTfT,0.1513589753349048
Constant(1),91,Pavlov,0.12675071020761966
Constant(1),92,AllC,0.12657420122434979
Constant(1),92,AllD,1.0014764618445774e-20
Constant(1),92,Random,8.767387225366198e-11
Constant(1),92,TfT,0.1513589754259115
Constant(1),92,SuspiciousTfT,2.5582524815227926e-09
Constant(1),92,TFT2,0.1568256352600581
Constant(1),92,Grim,0.12466620251960492
Constant(1),92,GenerousTfT,0.1624652972792984
Constant(1),92,ContriteTfT,0.1513589754259115
Constant(1),92,Pavlov,0.1267507102189394
Constant(1),93,AllC,0.12657420133656572
Constant(1),93,AllD,6.162764560489811e-21
Constant(1),93,Random,6.958598458603368e-11
Constant(1),93,TfT,0.15135897550092914
Constant(1),93,SuspiciousTfT,2.1123348543200175e-09
Constant(1),93,TFT2,0.15682563540106456
Constant(1),93,Grim,0.1246662024259465
Constant(1),93,GenerousTfT,0.16246529742446075
Constant(1),93,ContriteTfT,0.15135897550092914
Constant(1),93,Pavlov,0.12675071022818346
Constant(1),94,AllC,0.1265742014292298
Constant(1),94,AllD,3.792367417417782e-21
Constant(1),94,Random,5.5229786555800256e-11
Constant(1),94,TfT,0.15135897556277067
Constant(1),94,SuspiciousTfT,1.7441431485280752e-09
Constant(1),94,TFT2,0.15682563551743967
Constant(1),94,Grim,0.12466620234845328
Constant(1),94,GenerousTfT,0.16246529754422823
Constant(1),94,ContriteTfT,0.15135897556277067
Constant(1),94,Pavlov,0.12675071023573475
Constant(1),95,AllC,0.12657420150574838
Constant(1),95,AllD,2.333701131823462e-21
Constant(1),95,Random,4.3835397907977986e-11
Constant(1),95,TfT,0.15135897561375347
Constant(1),95,SuspiciousTfT,1.440129303809797e-09
Constant(1),95,TFT2,0.15682563561348783
Constant(1),95,Grim,0.1246662022843406
Constant(1),95,GenerousTfT,0.16246529764304637
Constant(1),95,ContriteTfT,0.15135897561375347
Constant(1),95,Pavlov,0.12675071024190523
Constant(1),96,AllC,0.12657420156893445
Constant(1),96,AllD,1.4360847390644867e-21
Constant(1),96,Random,3.479177142730445e-11
Constant(1),96,TfT,0.1513589756557866
Constant(1),96,SuspiciousTfT,1.1891067621281652e-09
Constant(1),96,TFT2,0.15682563569276078
Constant(1),96,Grim,0.12466620223130233
Constant(1),96,GenerousTfT,0.16246529772458185
Constant(1),96,ContriteTfT,0.1513589756557866
Constant(1),96,Pavlov,0.12675071024694884
Constant(1),97,AllC,0.12657420162111085
Constant(1),97,AllD,8.837204343686057e-22
Constant(1),97,Random,2.761392429085333e-11
Constant(1),97,TfT,0.1513589756904431
Constant(1),97,SuspiciousTfT,9.818388447422233e-10
Constant(1),97,TFT2,0.1568256357581895
Constant(1),97,Grim,0.12466620218742895
Constant(1),97,GenerousTfT,0.16246529779185914
Constant(1),97,ContriteTfT,0.1513589756904431
Constant(1),97,Pavlov,0.1267507102510726
Constant(1),98,AllC,0.1265742016641958
Constant(1),98,AllD,5.43813178231798e-22
Constant(1),98,Random,2.191692987968295e-11
Constant(1),98,TfT,0.1513589757190191
Constant(1),98,SuspiciousTfT,8.106988773895237e-10
Constant(1),98,TFT2,0.15682563581219255
Constant(1),98,Grim,0.12466620215113948
Constant(1),98,GenerousTfT,0.16246529784737304
Constant(1),98,ContriteTfT,0.15135897571901905
Constant(1),98,Pavlov,0.12675071025444526
Constant(1),99,AllC,0.12657420169977335
Constant(1),99,AllD,3.34645167555193e-22
Constant(1),99,Random,1.739527530757886e-11
Constant(1),99,TfT,0.15135897574258256
Constant(1),99,SuspiciousTfT,6.693895575444888e-10
Constant(1),99,TFT2,0.15682563585676584
Constant(1),99,Grim,0.12466620212112507
Constant(1),99,GenerousTfT,0.16246529789318148
Constant(1),99,ContriteTfT,0.15135897574258253
Constant(1),99,Pavlov,0.12675071025720436
Constant(1),100,AllC,0.12657420172915154
Constant(1),100,AllD,2.0592989036447152e-22
Constant(1),100,Random,1.3806477672439479e-11
Constant(1),100,TfT,0.15135897576201376
Constant(1),100,SuspiciousTfT,5.527112375275856e-10
Constant(1),100,TFT2,0.15682563589355647
Constant(1),100,Grim,0.12466620209630234
Constant(1),100,GenerousTfT,0.1624652979309822
Constant(1),100,ContriteTfT,0.15135897576201374
Constant(1),100,Pavlov,0.12675071025946216
Constant(1),101,AllC,0.12657420175341058
Constant(1),101,AllD,1.2672264194516855e-22
Constant(1),101,Random,1.0958080418511874e-11
Constant(1),101,TfT,0.1513589757780382
Constant(1),101,SuspiciousTfT,4.563705971592814e-10
Constant(1),101,TFT2,0.1568256359239238
Constant(1),101,Grim,0.12466620207577463
Constant(1),101,GenerousTfT,0.16246529796217576
Constant(1),101,ContriteTfT,0.15135897577803814
Constant(1),101,Pavlov,0.1267507102613103
Constant(1),102,AllC,0.1265742017734424
Constant(1),102,AllD,7.798104468242167e-23
Constant(1),102,Random,8.697332462997555e-12
Constant(1),102,TfT,0.15135897579125368
Constant(1),102,SuspiciousTfT,3.7682266583571766e-10
Constant(1),102,TFT2,0.15682563594898954
Constant(1),102,Grim,0.1246662020587998
Constant(1),102,GenerousTfT,0.16246529798791762
Constant(1),102,ContriteTfT,0.15135897579125365
Constant(1),102,Pavlov,0.12675071026282347
Constant(1),103,AllC,0.12657420178998355
Constant(1),103,AllD,4.7987030861597564e-23
Constant(1),103,Random,6.9029966092375294e-12
Constant(1),103,TfT,0.15135897580215313
Constant(1),103,SuspiciousTfT,3.1114038103591557e-10
Constant(1),103,TFT2,0.15682563596967955
Constant(1),103,Grim,0.1246662020447638
Constant(1),103,GenerousTfT,0.16246529800916096
Constant(1),103,ContriteTfT,0.1513589758021531
Constant(1),103,Pavlov,0.12675071026406268
Constant(1),104,AllC,0.12657420180364226
Constant(1),104,AllD,2.9529677889401674e-23
Constant(1),104,Random,5.478847956003578e-12
Constant(1),104,TfT,0.1513589758111428
Constant(1),104,SuspiciousTfT,2.5690688350702427e-10
Constant(1),104,TFT2,0.1568256359867579
Constant(1),104,Grim,0.12466620203315844
Constant(1),104,GenerousTfT,0.1624652980266923
Constant(1),104,ContriteTfT,0.15135897581114277
Constant(1),104,Pavlov,0.1267507102650778
